date,open,high,close,low,volume,amount
2013-12-31,22.16,22.42,22.07,21.39,8250114.0,399479904.0
2013-12-30,20.97,22.63,22.44,20.71,11724763.0,568903360.0
2013-12-27,20.34,21.41,20.93,20.24,7394014.0,342378592.0
2013-12-26,20.48,21.07,20.16,20.11,6457056.0,294532224.0
2013-12-25,20.18,20.48,20.48,19.95,4477736.0,200285232.0
2013-12-24,19.45,20.34,20.34,19.31,4292154.0,188751264.0
2013-12-23,20.3,20.39,19.51,19.17,4342121.0,187355136.0
2013-12-20,20.23,20.96,20.32,20.09,5897251.0,267806560.0
2013-12-19,19.9,20.79,20.3,19.85,6097134.0,273662464.0
2013-12-18,19.65,20.1,20.09,19.2,4324921.0,188733824.0
2013-12-17,19.38,19.7,19.61,19.04,3846065.0,164472912.0
2013-12-16,20.02,20.19,19.48,19.26,5577039.0,243421424.0
2013-12-13,19.47,20.11,19.95,19.34,4429226.0,194374448.0
2013-12-12,19.37,19.72,19.47,19.3,3272386.0,141290256.0
2013-12-11,19.03,19.65,19.34,18.94,3680184.0,157299056.0
2013-12-10,18.98,19.68,19.03,18.8,6085440.0,258783712.0
2013-12-09,18.21,19.04,19.0,18.09,5187104.0,213134256.0
2013-12-06,18.08,18.44,18.05,17.97,2948098.0,118070592.0
2013-12-05,18.53,18.55,18.18,18.06,3418109.0,137307648.0
2013-12-04,18.78,19.29,18.52,18.44,3670704.0,153373312.0
2013-12-03,18.22,19.07,18.97,17.5,6051048.0,245380976.0
2013-12-02,19.3,19.62,18.44,18.24,8992287.0,376822176.0
2013-11-29,19.3,20.34,20.24,19.22,7500423.0,331083584.0
2013-11-28,19.75,19.9,19.31,19.23,5451234.0,234395088.0
2013-11-27,18.94,19.25,19.1,18.93,3333610.0,140392048.0
2013-11-26,18.98,19.29,18.95,18.76,3884465.0,163063664.0
2013-11-25,17.92,19.26,19.12,17.82,8442607.0,348656448.0
2013-11-22,18.15,18.23,17.9,17.77,2454271.0,97204264.0
2013-11-21,18.22,18.57,18.15,17.97,3532700.0,141965216.0
2013-11-20,17.92,18.23,18.14,17.67,3960836.0,157690224.0
2013-11-19,18.08,18.17,17.89,17.78,3394747.0,134520176.0
2013-11-18,17.87,18.36,18.05,17.87,5136398.0,205659312.0
2013-11-15,17.63,18.17,17.83,17.6,4231894.0,167724256.0
2013-11-14,17.06,17.74,17.58,17.06,3932563.0,151937552.0
2013-11-13,17.22,17.65,17.06,17.04,4139483.0,158545504.0
2013-11-12,17.03,17.3,17.18,16.88,5883622.0,221139840.0
2013-11-11,16.76,17.04,16.91,16.63,2946470.0,109795272.0
2013-11-08,17.35,17.43,16.64,16.62,4623241.0,172420960.0
2013-11-07,17.74,17.88,17.39,17.37,2192249.0,85266312.0
2013-11-06,18.11,18.3,17.76,17.76,3210836.0,128149000.0
2013-11-05,17.62,18.27,18.13,17.24,4786709.0,189059552.0
2013-11-04,17.2,17.5,17.49,17.07,2113981.0,80889760.0
2013-11-01,17.53,17.77,17.29,17.16,2937645.0,113158384.0
2013-10-31,17.85,17.92,17.53,17.44,2886327.0,112443552.0
2013-10-30,17.42,18.03,17.92,17.02,3915760.0,151917056.0
2013-10-29,17.67,18.12,17.4,16.92,4678267.0,179737456.0
2013-10-28,17.63,18.19,17.77,17.45,5380306.0,212418976.0
2013-10-25,17.49,17.67,17.6,17.22,5782187.0,223137776.0
2013-10-24,18.21,18.5,17.58,17.25,8285028.0,323855936.0
2013-10-23,19.42,19.48,18.36,17.99,9471301.0,387277824.0
2013-10-22,20.03,20.38,19.49,19.44,4327724.0,190197808.0
2013-10-21,19.68,20.38,20.22,19.62,4277833.0,189678992.0
2013-10-18,19.44,19.8,19.66,19.26,3491574.0,150340928.0
2013-10-17,19.8,19.84,19.37,19.32,3200761.0,137891936.0
2013-10-16,20.57,20.61,19.61,19.45,4366327.0,191197552.0
2013-10-15,21.25,21.29,20.62,20.35,4469935.0,205107760.0
2013-10-14,20.3,21.07,20.97,20.17,5923978.0,270201376.0
2013-10-11,20.31,20.42,20.2,19.85,2913241.0,129658408.0
2013-10-10,20.7,20.7,20.11,19.86,4386655.0,195701344.0
2013-10-09,20.46,20.89,20.72,20.26,4817170.0,218944656.0
2013-10-08,19.85,20.98,20.53,19.76,5161729.0,235193568.0
2013-09-30,19.43,20.16,19.91,19.43,3915871.0,172157248.0
2013-09-27,19.17,19.66,19.23,19.14,3793791.0,162502368.0
2013-09-26,20.14,20.14,19.21,19.17,5439889.0,235393520.0
2013-09-25,20.38,20.71,20.12,19.98,3549534.0,159255968.0
2013-09-24,20.71,20.84,20.48,20.29,4511131.0,204283872.0
