date,open,high,close,low,volume,amount
2013-12-31,19.17,19.45,19.2,18.66,3034714.0,254856848.0
2013-12-30,19.03,19.71,19.47,18.48,3110767.0,262042080.0
2013-12-27,17.92,19.08,19.02,17.92,4214596.0,344633088.0
2013-12-26,19.92,19.92,18.26,17.75,7173021.0,594508672.0
2013-12-25,19.72,21.07,19.72,19.16,5988808.0,529276640.0
2013-12-24,18.85,20.51,19.43,18.7,4617784.0,401800832.0
2013-12-23,18.14,19.15,18.86,18.02,3547560.0,291656416.0
2013-12-20,18.32,18.34,18.07,17.65,4331088.0,343645568.0
2013-12-19,17.23,18.55,18.55,17.0,6080316.0,491708224.0
2013-12-18,16.84,17.45,16.86,16.24,1673546.0,124239656.0
2013-12-17,17.08,17.11,16.71,16.28,1905160.0,139510672.0
2013-12-16,17.0,17.66,17.23,16.64,2087259.0,157642544.0
2013-12-13,16.98,17.22,16.73,16.68,1564986.0,116579368.0
2013-12-12,16.24,17.34,17.02,16.12,2322733.0,172698784.0
2013-12-11,16.27,16.82,16.35,16.07,1703294.0,123870512.0
2013-12-10,16.21,16.66,16.33,15.71,2399475.0,171603840.0
2013-12-09,15.41,16.28,16.12,15.39,2987062.0,209472832.0
2013-12-06,15.41,15.97,15.39,15.05,4511680.0,308319168.0
2013-12-05,17.46,17.46,15.71,15.71,7627421.0,539739520.0
2013-12-04,18.49,19.13,17.46,17.03,5617487.0,454023872.0
2013-12-03,16.53,18.58,18.58,16.32,5442618.0,425315264.0
2013-12-02,17.46,17.46,16.89,16.53,7315308.0,546287168.0
2013-11-29,17.01,18.8,18.36,16.91,4537777.0,357553024.0
2013-11-28,16.37,17.74,17.09,16.14,4875525.0,365040928.0
2013-11-27,16.32,17.0,16.23,16.19,3789004.0,277194304.0
2013-11-26,15.74,16.32,16.28,15.46,3410290.0,240542768.0
2013-11-25,15.41,16.08,15.83,15.35,3112862.0,216632960.0
2013-11-22,15.53,15.61,15.37,15.07,2764748.0,186910672.0
2013-11-21,15.53,15.74,15.59,15.21,3629452.0,247263056.0
2013-11-20,16.44,16.65,15.82,14.98,6957119.0,479729856.0
