date,open,high,close,low,volume,amount
2012-12-31,2.38,2.39,2.38,2.36,32070264.0,82375416.0
2012-12-28,2.38,2.38,2.37,2.36,21305370.0,54569816.0
2012-12-27,2.38,2.41,2.37,2.36,40660008.0,104653168.0
2012-12-26,2.36,2.38,2.37,2.35,22938124.0,58720156.0
2012-12-25,2.33,2.38,2.36,2.32,34192456.0,87087240.0
2012-12-24,2.33,2.34,2.33,2.32,13659906.0,34451064.0
2012-12-21,2.33,2.34,2.33,2.32,16874028.0,42506472.0
2012-12-20,2.34,2.34,2.33,2.32,15048658.0,37894364.0
2012-12-19,2.35,2.36,2.34,2.33,21623856.0,54850420.0
2012-12-18,2.33,2.38,2.36,2.32,64869864.0,164519984.0
2012-12-17,2.33,2.35,2.33,2.32,26494708.0,66740712.0
2012-12-14,2.29,2.34,2.33,2.28,46965672.0,117446576.0
2012-12-13,2.29,2.3,2.28,2.28,8894570.0,21933768.0
2012-12-12,2.29,2.3,2.29,2.28,12283405.0,30330104.0
2012-12-11,2.29,2.3,2.29,2.28,15653781.0,38647788.0
2012-12-10,2.3,2.31,2.3,2.28,37147476.0,91817752.0
2012-12-07,2.28,2.3,2.3,2.27,24452256.0,60225676.0
2012-12-06,2.29,2.29,2.29,2.27,15140816.0,37257492.0
2012-12-05,2.26,2.31,2.3,2.25,32925130.0,81129784.0
2012-12-04,2.26,2.27,2.27,2.25,7642182.0,18618032.0
2012-12-03,2.26,2.27,2.27,2.24,10370324.0,25289956.0
2012-11-30,2.25,2.27,2.27,2.24,11308742.0,27502964.0
2012-11-29,2.26,2.27,2.27,2.24,9832926.0,23933886.0
2012-11-28,2.26,2.27,2.27,2.23,15254081.0,37052848.0
2012-11-27,2.27,2.27,2.27,2.25,10270916.0,25058366.0
2012-11-26,2.27,2.28,2.28,2.26,6090865.0,14909179.0
2012-11-23,2.27,2.28,2.28,2.26,4164041.0,10209279.0
2012-11-22,2.28,2.28,2.28,2.26,6434183.0,15752519.0
2012-11-21,2.26,2.3,2.29,2.26,12187448.0,29991784.0
2012-11-20,2.27,2.28,2.27,2.25,6525919.0,15942451.0
2012-11-19,2.28,2.28,2.28,2.26,7750003.0,18946696.0
2012-11-16,2.28,2.29,2.28,2.26,11767173.0,28825468.0
2012-11-15,2.28,2.3,2.3,2.27,11683657.0,28776118.0
2012-11-14,2.28,2.3,2.3,2.27,11230142.0,27675040.0
2012-11-13,2.29,2.29,2.29,2.27,11806905.0,29020408.0
2012-11-12,2.28,2.3,2.3,2.27,11817603.0,29149044.0
2012-11-09,2.27,2.29,2.29,2.26,8999841.0,22086662.0
2012-11-08,2.28,2.29,2.29,2.26,13803210.0,33914432.0
2012-11-07,2.29,2.3,2.3,2.27,7482850.0,18444672.0
2012-11-06,2.3,2.3,2.3,2.27,9522246.0,23464764.0
2012-11-05,2.31,2.31,2.3,2.28,7933778.0,19625336.0
2012-11-02,2.31,2.32,2.31,2.29,10123503.0,25172412.0
2012-11-01,2.27,2.3,2.29,2.27,12841826.0,31680680.0
2012-10-31,2.28,2.28,2.27,2.26,6077323.0,14879514.0
2012-10-30,2.28,2.28,2.28,2.26,10302738.0,25242252.0
2012-10-29,2.28,2.29,2.28,2.26,11260273.0,27657140.0
2012-10-26,2.32,2.32,2.29,2.27,22615868.0,55912616.0
2012-10-25,2.31,2.36,2.33,2.3,42002800.0,105909768.0
2012-10-24,2.29,2.32,2.32,2.28,17281800.0,42977128.0
2012-10-23,2.3,2.31,2.3,2.29,7042020.0,17430306.0
2012-10-22,2.29,2.31,2.31,2.28,7524894.0,18633980.0
2012-10-19,2.31,2.31,2.31,2.29,8416915.0,20880806.0
2012-10-18,2.29,2.32,2.32,2.28,21112290.0,52519680.0
2012-10-17,2.3,2.3,2.3,2.27,8967480.0,22099068.0
2012-10-16,2.29,2.3,2.3,2.28,8436559.0,20814956.0
2012-10-15,2.3,2.3,2.3,2.27,7605789.0,18731920.0
2012-10-12,2.29,2.31,2.3,2.28,10916656.0,27016444.0
2012-10-11,2.3,2.31,2.3,2.28,14254466.0,35201608.0
2012-10-10,2.3,2.32,2.31,2.29,12814082.0,31853324.0
2012-10-09,2.27,2.31,2.31,2.27,19466152.0,48173376.0
2012-10-08,2.27,2.29,2.28,2.25,9065652.0,22173824.0
2012-09-28,2.24,2.29,2.29,2.23,20389836.0,49726112.0
2012-09-27,2.24,2.28,2.27,2.23,18315924.0,44573576.0
2012-09-26,2.25,2.26,2.25,2.22,11937150.0,28878758.0
2012-09-25,2.24,2.26,2.26,2.22,8264519.0,20015562.0
2012-09-24,2.24,2.27,2.26,2.22,10981624.0,26556058.0
2012-09-21,2.24,2.27,2.26,2.24,12109798.0,29431648.0
2012-09-20,2.26,2.27,2.26,2.22,16301292.0,39515968.0
2012-09-19,2.28,2.28,2.27,2.26,7243268.0,17732348.0
2012-09-18,2.29,2.29,2.28,2.27,8879756.0,21816668.0
2012-09-17,2.31,2.31,2.3,2.27,13070875.0,32300642.0
2012-09-14,2.32,2.32,2.32,2.3,15335452.0,38247020.0
2012-09-13,2.3,2.32,2.32,2.29,14813864.0,36926936.0
2012-09-12,2.31,2.32,2.3,2.29,9514978.0,23591336.0
2012-09-11,2.31,2.32,2.31,2.29,9911665.0,24628856.0
2012-09-10,2.33,2.34,2.32,2.3,24301164.0,60762896.0
2012-09-07,2.29,2.35,2.34,2.29,40037888.0,100667864.0
2012-09-06,2.27,2.3,2.3,2.26,17404372.0,42845032.0
2012-09-05,2.28,2.28,2.27,2.26,9746799.0,23889784.0
2012-09-04,2.28,2.29,2.29,2.26,16121952.0,39651924.0
2012-09-03,2.29,2.3,2.3,2.28,14078773.0,34707308.0
2012-08-31,2.29,2.3,2.3,2.28,13246295.0,32745672.0
2012-08-30,2.3,2.3,2.3,2.28,9648450.0,23853908.0
2012-08-29,2.3,2.31,2.3,2.29,4534053.0,11223889.0
2012-08-28,2.29,2.32,2.31,2.28,17177092.0,42481480.0
2012-08-27,2.29,2.3,2.3,2.28,12920652.0,31932448.0
2012-08-24,2.29,2.3,2.3,2.28,9720971.0,23996068.0
2012-08-23,2.29,2.3,2.3,2.28,6983568.0,17260634.0
2012-08-22,2.31,2.31,2.3,2.28,7949034.0,19664988.0
2012-08-21,2.3,2.31,2.31,2.29,7317263.0,18170560.0
2012-08-20,2.3,2.31,2.31,2.28,8583052.0,21239892.0
2012-08-17,2.31,2.31,2.31,2.29,8512379.0,21124012.0
2012-08-16,2.3,2.31,2.31,2.29,7020075.0,17413248.0
2012-08-15,2.3,2.31,2.3,2.29,7304271.0,18115408.0
2012-08-14,2.32,2.32,2.31,2.28,10226082.0,25409512.0
2012-08-13,2.32,2.32,2.31,2.31,10285337.0,25736880.0
2012-08-10,2.33,2.33,2.32,2.32,7966858.0,20002480.0
2012-08-09,2.33,2.34,2.33,2.32,9468490.0,23810614.0
2012-08-08,2.32,2.34,2.34,2.32,13385689.0,33716300.0
2012-08-07,2.32,2.33,2.33,2.32,11552667.0,28976748.0
2012-08-06,2.31,2.33,2.33,2.31,12627921.0,31613424.0
2012-08-03,2.32,2.32,2.32,2.3,7001401.0,17468724.0
2012-08-02,2.32,2.32,2.31,2.31,5175630.0,12912006.0
2012-08-01,2.31,2.33,2.32,2.31,7235840.0,18127206.0
2012-07-31,2.32,2.32,2.32,2.3,8819372.0,21986816.0
2012-07-30,2.32,2.34,2.32,2.31,11492542.0,28836260.0
2012-07-27,2.32,2.32,2.32,2.3,6388810.0,15918624.0
2012-07-26,2.32,2.32,2.31,2.3,8267159.0,20612428.0
2012-07-25,2.32,2.33,2.32,2.31,5962033.0,14934615.0
2012-07-24,2.32,2.34,2.33,2.31,11254793.0,28228856.0
2012-07-23,2.34,2.35,2.33,2.31,20713724.0,51916512.0
2012-07-20,2.32,2.43,2.36,2.31,35692116.0,91254848.0
2012-07-19,2.32,2.35,2.33,2.31,13743425.0,34596248.0
2012-07-18,2.31,2.33,2.32,2.29,8770674.0,21865228.0
