date,open,high,close,low,volume,amount
2013-12-31,22.06,22.62,22.38,22.01,5847643.0,133762816.0
2013-12-30,22.48,22.55,22.23,22.17,4696300.0,107034760.0
2013-12-27,21.79,22.43,22.31,21.79,6741123.0,152988688.0
2013-12-26,22.03,22.15,21.79,21.77,3814476.0,85596720.0
2013-12-25,22.11,22.22,22.12,21.96,4827966.0,109039424.0
2013-12-24,22.14,22.36,22.07,21.89,4259478.0,96305304.0
2013-12-23,21.82,22.28,21.99,21.73,4597272.0,103476888.0
2013-12-20,22.41,22.48,21.79,21.73,6548520.0,147226976.0
2013-12-19,22.68,22.87,22.41,22.37,5384171.0,124321872.0
2013-12-18,22.8,22.99,22.54,22.46,6422703.0,149396640.0
2013-12-17,23.22,23.22,22.79,22.62,4941678.0,115497552.0
2013-12-16,23.16,23.37,23.13,22.94,6345999.0,150247824.0
2013-12-13,22.7,23.22,23.17,22.61,5897450.0,138517072.0
2013-12-12,23.04,23.23,23.05,22.77,5209175.0,122476424.0
2013-12-11,23.5,23.57,23.14,23.04,6276603.0,148938976.0
2013-12-10,23.96,24.07,23.72,23.62,5751811.0,139996464.0
2013-12-09,23.97,24.2,23.89,23.71,8785348.0,214918240.0
2013-12-06,24.09,24.31,23.61,23.48,10212082.0,248423056.0
2013-12-05,24.27,24.53,24.23,24.02,10426965.0,259276208.0
2013-12-04,24.02,24.56,24.27,23.96,15826993.0,394363616.0
2013-12-03,23.65,24.29,24.21,23.49,11915740.0,291351936.0
2013-12-02,23.26,24.45,24.01,23.17,21644684.0,528698944.0
2013-11-29,23.71,23.83,23.58,23.45,6121157.0,147574704.0
2013-11-28,23.41,24.19,23.71,23.4,13297034.0,324628896.0
2013-11-27,22.97,23.83,23.48,22.89,11578665.0,277268864.0
2013-11-26,23.17,23.24,22.95,22.83,6462787.0,152049296.0
2013-11-25,22.99,23.87,23.09,22.82,10786240.0,257716496.0
2013-11-22,23.09,23.56,23.08,22.92,8632560.0,205303344.0
2013-11-21,23.53,23.53,23.08,22.7,12911530.0,304614528.0
2013-11-20,24.07,24.21,23.83,23.53,10267998.0,249485632.0
2013-11-19,24.23,24.56,23.84,23.68,19868340.0,487517088.0
2013-11-18,22.45,24.54,24.39,22.43,27054272.0,650124672.0
2013-11-15,21.63,22.6,22.36,21.6,13379470.0,305430592.0
2013-11-14,21.78,21.79,21.68,21.5,3392858.0,75151192.0
2013-11-13,21.91,21.91,21.6,21.48,3914564.0,86630184.0
2013-11-12,21.72,22.11,22.09,21.63,5288024.0,118608416.0
2013-11-11,21.53,21.69,21.56,21.36,2783338.0,61256864.0
2013-11-08,21.88,21.96,21.53,21.5,3798102.0,84302400.0
2013-11-07,21.9,22.16,21.97,21.75,4250919.0,95507992.0
2013-11-06,22.0,22.09,21.8,21.79,3113353.0,69774064.0
2013-11-05,22.09,22.13,22.08,21.62,4752256.0,106385920.0
2013-11-04,22.5,22.6,22.19,22.12,4849990.0,110547168.0
2013-11-01,22.11,22.6,22.38,21.95,7286614.0,166406608.0
2013-10-31,22.19,22.42,22.06,21.99,7734946.0,175466768.0
2013-10-30,21.8,22.06,22.05,21.65,5339356.0,119354440.0
2013-10-29,21.49,22.13,21.82,21.38,8339488.0,185728208.0
2013-10-28,21.7,21.81,21.49,21.31,3650200.0,80303568.0
2013-10-25,21.73,21.99,21.56,21.4,4495070.0,99532952.0
2013-10-24,21.99,22.07,21.61,21.55,4672174.0,104256448.0
2013-10-23,22.11,22.52,22.03,21.88,5977033.0,135514432.0
2013-10-22,22.34,22.34,22.06,21.92,5617661.0,126946752.0
2013-10-21,22.12,22.39,22.34,21.94,5316461.0,120588272.0
2013-10-18,21.95,22.28,22.12,21.83,4140876.0,93588688.0
2013-10-17,22.14,22.3,21.91,21.88,3895251.0,87900848.0
2013-10-16,22.45,22.45,22.1,21.93,5395794.0,122154016.0
2013-10-15,22.98,22.98,22.57,22.41,6999666.0,161711600.0
2013-10-14,22.57,23.05,22.85,22.31,10455905.0,242690560.0
2013-10-11,22.3,22.67,22.55,22.29,7042513.0,161970560.0
2013-10-10,22.71,22.75,22.13,22.05,6288216.0,143326112.0
2013-10-09,22.36,22.75,22.65,22.21,6048918.0,139415760.0
2013-10-08,22.11,22.57,22.45,21.82,5952846.0,135894272.0
2013-09-30,22.56,22.66,22.3,22.14,5446753.0,124088440.0
2013-09-27,22.28,22.47,22.45,22.02,6257804.0,142425392.0
2013-09-26,22.79,22.85,22.29,22.09,8460715.0,193473952.0
2013-09-25,23.1,23.4,22.91,22.72,7093440.0,167002672.0
2013-09-24,23.82,23.83,23.16,22.97,10736466.0,255238096.0
2013-09-23,23.92,24.04,23.99,23.52,6072131.0,147731072.0
2013-09-18,24.36,24.54,23.86,23.45,10012580.0,244150272.0
2013-09-17,24.73,25.39,24.54,24.46,13852752.0,353892224.0
2013-09-16,24.75,25.02,24.77,24.27,10481361.0,264242512.0
2013-09-13,24.85,25.5,24.43,24.25,15359407.0,390385024.0
2013-09-12,23.97,25.28,24.73,23.92,21427516.0,541851520.0
2013-09-11,24.26,25.62,24.17,24.14,29152204.0,737825728.0
2013-09-10,23.44,23.68,23.64,23.11,11766646.0,280929696.0
2013-09-09,22.31,24.4,23.46,22.31,24694948.0,591119296.0
2013-09-06,22.21,22.6,22.35,22.17,4244014.0,97032728.0
2013-09-05,22.5,22.56,22.31,22.29,4767359.0,109115736.0
2013-09-04,22.7,22.72,22.49,22.36,6116416.0,140710576.0
2013-09-03,22.39,22.83,22.72,22.31,9574397.0,221640480.0
2013-09-02,22.38,22.55,22.31,22.12,6340569.0,144944784.0
2013-08-30,22.01,22.79,22.31,21.98,10396634.0,238284288.0
2013-08-29,22.26,22.38,21.99,21.89,4747953.0,107055744.0
2013-08-28,22.31,22.48,22.14,22.03,9329431.0,211637584.0
2013-08-27,22.79,22.88,22.7,22.43,6723593.0,155400240.0
2013-08-26,22.48,22.99,22.83,22.21,7420653.0,172007408.0
2013-08-23,22.68,22.78,22.22,22.01,6619051.0,151855344.0
2013-08-22,22.31,22.83,22.48,22.26,4898277.0,113078360.0
2013-08-21,22.27,22.92,22.48,21.92,7873653.0,180552880.0
2013-08-20,22.31,22.67,22.13,22.01,6582297.0,150121584.0
2013-08-19,21.89,22.68,22.34,21.73,7181972.0,162991184.0
2013-08-16,22.31,24.45,22.48,22.16,16673283.0,392316384.0
2013-08-15,22.5,22.81,22.45,22.41,5365036.0,123848256.0
2013-08-14,22.72,23.37,22.68,22.48,12604882.0,295571552.0
2013-08-13,22.6,22.82,22.71,22.41,8816932.0,204144304.0
2013-08-12,21.91,22.7,22.69,21.77,13051482.0,298518336.0
2013-08-09,22.11,22.19,21.8,21.52,5783740.0,129249032.0
2013-08-08,21.89,22.39,21.93,21.8,5063598.0,113943904.0
2013-08-07,22.24,22.58,22.02,21.96,6578117.0,149768144.0
2013-08-06,22.31,22.57,22.37,21.96,8000130.0,181968304.0
2013-08-05,21.97,22.45,22.43,21.89,7181199.0,163001840.0
2013-08-02,22.5,22.6,21.97,21.94,7020098.0,159316352.0
2013-08-01,21.85,22.38,22.36,21.64,9183616.0,206727264.0
2013-07-31,21.82,22.11,21.61,21.55,5856070.0,130462816.0
2013-07-30,21.13,22.19,21.58,21.08,8629504.0,191359648.0
2013-07-29,21.41,21.41,21.08,21.03,6573750.0,142182240.0
