date,open,high,close,low,volume,amount
2013-12-31,15.55,15.85,15.05,14.97,3705378.0,114716960.0
2013-12-30,15.59,15.85,15.59,15.52,1917642.0,60752740.0
2013-12-27,15.44,15.69,15.59,15.37,1547783.0,48694000.0
2013-12-26,15.96,16.03,15.42,15.37,2251601.0,71336936.0
2013-12-25,15.37,16.06,16.01,15.25,2809025.0,89512320.0
2013-12-24,15.18,15.49,15.41,15.03,2292477.0,70918864.0
2013-12-23,15.66,15.75,15.2,14.62,2883667.0,88175096.0
2013-12-20,15.67,15.94,15.67,15.51,1701724.0,53991008.0
2013-12-19,15.48,16.27,15.65,15.48,3085879.0,99174176.0
2013-12-18,16.04,16.13,15.64,15.43,2874016.0,90939976.0
2013-12-17,16.8,16.92,16.04,15.87,3840093.0,125660672.0
2013-12-16,16.6,17.17,16.78,16.41,4393457.0,149801920.0
2013-12-13,16.57,16.94,16.64,16.28,6171746.0,207073088.0
2013-12-12,15.66,16.84,16.78,15.56,10161199.0,336216320.0
2013-12-11,15.69,16.07,15.68,15.56,4216164.0,134534448.0
2013-12-10,15.97,16.1,15.78,15.66,2596318.0,82941664.0
2013-12-09,15.76,16.07,16.03,15.61,3712945.0,119156240.0
2013-12-06,15.49,15.85,15.67,15.41,2855146.0,89918616.0
2013-12-05,16.04,16.17,15.5,15.47,4367517.0,138282864.0
2013-12-04,15.91,16.44,16.04,15.87,3377756.0,110554736.0
2013-12-03,15.62,16.18,16.02,15.47,3223808.0,103027808.0
2013-12-02,17.1,17.1,16.04,16.04,9263486.0,304334720.0
2013-11-29,17.51,18.07,17.82,17.51,5311862.0,191080336.0
2013-11-28,17.68,17.71,17.57,17.36,4781351.0,169137168.0
2013-11-27,16.95,18.05,17.67,16.76,7206497.0,255128320.0
2013-11-26,17.45,17.71,16.97,16.89,5097694.0,177027504.0
2013-11-25,17.94,18.19,17.61,17.54,4518228.0,162894160.0
2013-11-22,18.04,18.66,18.21,17.62,8465927.0,309266816.0
2013-11-21,18.04,18.53,18.17,17.75,7396915.0,272126016.0
2013-11-20,18.34,18.42,18.1,17.63,6130099.0,221877376.0
2013-11-19,18.35,18.93,18.28,18.04,6584569.0,245797712.0
2013-11-18,18.26,18.52,18.33,17.95,7412449.0,272871744.0
2013-11-15,17.84,19.08,18.17,17.65,11748229.0,436848928.0
2013-11-14,16.7,18.04,17.85,16.49,10853091.0,382594464.0
2013-11-13,16.48,17.29,16.96,16.31,11051153.0,376873792.0
2013-11-12,15.95,16.71,16.48,15.81,6431032.0,211150608.0
2013-11-11,16.1,16.34,15.9,15.77,3687867.0,119086800.0
2013-11-08,15.87,16.69,16.35,15.75,5486114.0,180171488.0
2013-11-07,16.04,16.76,16.13,15.46,6198018.0,200857760.0
2013-11-06,17.1,17.28,16.23,16.1,7559968.0,256441968.0
2013-11-05,16.49,17.24,17.22,16.15,8106485.0,277032192.0
2013-11-04,16.45,17.07,16.66,16.43,5279469.0,178651568.0
2013-11-01,16.4,17.18,16.65,15.86,8722528.0,292201216.0
2013-10-31,16.72,16.88,16.54,16.05,10189714.0,339626592.0
2013-10-30,15.98,17.38,17.17,15.83,16818676.0,574048000.0
2013-10-29,16.6,16.87,15.8,15.11,11504997.0,363598368.0
2013-10-28,16.57,17.02,16.79,16.2,6142314.0,206584944.0
2013-10-25,17.37,17.49,16.58,15.86,7548407.0,251945040.0
2013-10-24,17.57,17.67,17.27,17.1,4170921.0,146189168.0
2013-10-23,17.52,17.92,17.53,17.02,6829617.0,240531424.0
2013-10-22,19.53,19.53,17.74,17.74,10319136.0,380396992.0
2013-10-21,19.57,19.8,19.71,19.06,6046582.0,238329552.0
2013-10-18,18.43,20.02,19.51,18.43,7844900.0,307821408.0
2013-10-17,18.84,19.09,18.39,18.06,5046342.0,188587904.0
2013-10-16,20.78,20.9,18.65,18.62,7271881.0,281094272.0
2013-10-15,21.06,21.57,20.69,20.32,5025331.0,213211136.0
2013-10-14,20.96,21.37,21.23,20.34,5452901.0,230407264.0
2013-10-11,21.51,21.89,21.08,19.93,8647424.0,365541696.0
2013-10-10,23.92,23.96,21.59,21.43,8529016.0,385155296.0
2013-10-09,23.54,24.24,23.77,23.08,5279623.0,251410848.0
2013-10-08,24.33,24.5,23.77,22.74,6522094.0,308781408.0
2013-09-30,23.06,24.73,24.13,22.9,5723747.0,278474496.0
2013-09-27,22.39,23.65,23.11,22.21,4306017.0,201055120.0
2013-09-26,22.88,23.87,22.52,22.1,6421745.0,298790688.0
2013-09-25,22.79,25.27,23.44,22.65,8887578.0,425171808.0
2013-09-24,23.38,23.96,23.09,22.67,8955441.0,421120128.0
2013-09-23,23.78,24.28,23.68,22.93,10248351.0,489440672.0
2013-09-18,20.51,22.66,22.66,20.34,7555472.0,333793472.0
2013-09-17,20.71,21.01,20.6,19.96,5350721.0,221117840.0
2013-09-16,19.62,21.31,20.5,19.33,8661208.0,360578432.0
2013-09-13,18.41,20.06,19.64,18.09,5844303.0,225752480.0
2013-09-12,18.44,19.1,18.49,18.33,3790665.0,143629968.0
2013-09-11,19.46,19.65,18.39,17.99,5348373.0,201104704.0
2013-09-10,20.42,20.91,19.76,19.15,9123522.0,364910080.0
