date,open,high,close,low,volume,amount
2011-03-17,9.59,9.95,9.15,9.1,37627828.0,357256864.0
2011-03-16,10.02,10.02,9.58,9.15,42602480.0,413968384.0
2011-03-15,9.43,9.54,9.54,9.16,14876674.0,141350896.0
2011-03-14,9.08,9.09,9.09,8.9,11846823.0,107412232.0
2011-03-11,8.2,8.66,8.66,8.2,13649830.0,117376128.0
2011-03-10,8.0,8.31,8.25,7.97,16084334.0,131534192.0
2011-03-09,8.06,8.12,8.02,7.95,7597639.0,60963764.0
2011-03-08,8.0,8.15,8.06,7.9,8156786.0,65376072.0
2011-03-07,7.93,8.04,8.0,7.79,10007474.0,79480952.0
2011-03-04,7.45,7.9,7.79,7.45,7987375.0,62033348.0
2011-03-03,7.9,7.98,7.56,7.55,13525587.0,103883896.0
2011-03-02,7.99,8.09,7.95,7.82,7344338.0,58233656.0
2011-03-01,8.0,8.31,8.04,7.93,11047350.0,89500184.0
2011-02-28,7.72,8.1,8.0,7.72,10557460.0,83920664.0
2011-02-25,8.02,8.08,7.74,7.62,12767867.0,98856952.0
2011-02-24,8.18,8.36,8.01,7.99,20059720.0,163884592.0
2011-02-23,7.59,7.97,7.97,7.51,21287428.0,168671952.0
2011-02-22,8.12,8.12,7.59,7.5,28134388.0,222917936.0
2011-02-21,7.34,7.73,7.73,7.25,8568585.0,65823164.0
2011-02-18,7.03,7.37,7.36,7.01,14507667.0,105490360.0
2011-02-17,6.95,7.1,7.02,6.91,6681137.0,46831612.0
2011-02-16,6.75,7.0,6.95,6.75,8639449.0,59281268.0
2011-02-15,6.61,6.99,6.75,6.54,13276031.0,89540632.0
2011-02-14,6.65,6.71,6.66,6.54,9765122.0,64711256.0
2011-02-11,6.6,6.79,6.65,6.51,4176931.0,27969214.0
2011-02-10,6.43,6.61,6.6,6.33,4468291.0,29045210.0
2011-02-09,6.4,6.49,6.43,6.3,3041828.0,19501626.0
2011-02-01,6.38,6.45,6.44,6.3,2614634.0,16697958.0
2011-01-31,6.15,6.36,6.28,6.11,3155767.0,19737338.0
2011-01-28,6.14,6.21,6.17,6.09,2628656.0,16190989.0
2011-01-27,5.95,6.18,6.15,5.78,4739604.0,28822240.0
2011-01-26,5.91,6.09,5.97,5.86,3898171.0,23276304.0
2011-01-25,5.8,6.0,5.91,5.75,9046090.0,52623436.0
2011-01-24,6.13,6.18,6.05,6.05,11539940.0,70046080.0
2011-01-21,6.41,6.58,6.37,6.37,12073032.0,77424400.0
2011-01-20,6.61,7.2,6.7,6.6,11978705.0,81054536.0
2011-01-19,6.85,6.99,6.95,6.84,2510302.0,17417660.0
2011-01-18,6.84,6.98,6.87,6.6,1788665.0,12198207.0
2011-01-17,7.12,7.16,6.85,6.81,4420313.0,30741542.0
2011-01-14,7.12,7.17,7.16,6.99,3632850.0,25627984.0
2011-01-13,7.18,7.23,7.12,7.07,2403617.0,17116046.0
2011-01-12,7.11,7.24,7.12,7.0,2963159.0,21096770.0
2011-01-11,7.12,7.28,7.14,6.94,6643222.0,46957032.0
2011-01-10,7.52,7.6,7.3,7.29,4332699.0,32323976.0
2011-01-07,7.63,7.78,7.63,7.49,5682681.0,43423912.0
2011-01-06,7.53,7.76,7.65,7.4,6504807.0,49307648.0
2011-01-05,7.5,7.68,7.49,7.43,4932109.0,37167784.0
2011-01-04,7.4,7.74,7.55,7.37,6992058.0,53277296.0
