date,open,high,close,low,volume,amount
2013-12-31,23.5,24.02,23.94,23.17,5214280.0,248442464.0
2013-12-30,23.33,23.65,23.56,23.16,3904940.0,183599280.0
2013-12-27,22.48,23.33,23.33,22.37,5391612.0,248919056.0
2013-12-26,22.54,22.87,22.48,22.36,2860563.0,129744832.0
2013-12-25,22.08,22.69,22.68,21.91,3449710.0,155648128.0
2013-12-24,22.36,22.54,22.08,21.89,2772283.0,124129448.0
2013-12-23,22.34,22.4,22.36,21.81,3188931.0,141426880.0
2013-12-20,23.06,23.51,22.36,22.26,3710565.0,170405888.0
2013-12-19,22.53,23.05,22.73,22.53,2902285.0,133331224.0
2013-12-18,22.66,22.95,22.56,22.37,2148279.0,97717992.0
2013-12-17,23.07,23.17,22.85,22.71,2553526.0,117521008.0
2013-12-16,22.65,23.1,23.07,22.46,4712816.0,215690800.0
2013-12-13,22.53,22.8,22.6,22.31,3351364.0,151721856.0
2013-12-12,22.37,22.7,22.68,22.32,3208663.0,145334672.0
2013-12-11,22.65,22.67,22.37,22.26,3022142.0,136139920.0
2013-12-10,22.66,22.83,22.66,22.39,3284894.0,148891120.0
2013-12-09,22.81,23.03,22.56,22.36,4799315.0,217206208.0
2013-12-06,23.04,23.15,22.6,22.31,4460139.0,202111856.0
2013-12-05,23.8,24.25,23.03,23.01,4126004.0,194236752.0
2013-12-04,23.33,24.4,23.71,23.33,6470879.0,312622976.0
2013-12-03,22.46,23.33,23.2,22.46,3845175.0,177460912.0
2013-12-02,23.12,23.45,22.61,22.48,7733517.0,356117248.0
2013-11-29,23.74,24.37,23.83,23.74,6644309.0,321901792.0
2013-11-28,23.8,23.95,23.6,23.45,6400234.0,304095520.0
2013-11-27,23.15,24.15,23.78,23.01,10578337.0,503319136.0
2013-11-26,22.46,23.28,23.15,22.21,8957216.0,411015264.0
2013-11-25,22.21,22.8,22.38,22.02,6083533.0,275246144.0
2013-11-22,22.25,22.55,22.12,22.07,3721949.0,167060816.0
2013-11-21,22.31,22.41,22.31,21.72,5498268.0,243950560.0
2013-11-20,22.81,23.0,22.57,21.92,6327763.0,284097472.0
2013-11-19,21.66,23.44,22.8,21.59,11647595.0,532458560.0
2013-11-18,21.52,21.84,21.66,21.29,4795571.0,208179600.0
2013-11-15,21.1,21.91,21.46,20.96,6158402.0,266005696.0
2013-11-14,20.9,21.29,21.16,20.82,2604279.0,110153792.0
2013-11-13,21.06,21.35,21.01,20.92,3393483.0,144119728.0
2013-11-12,21.01,21.11,21.01,20.8,2686016.0,113137256.0
2013-11-11,20.8,21.09,20.99,20.56,2540103.0,106348208.0
2013-11-08,20.82,21.3,20.82,20.78,2743827.0,115692736.0
2013-11-07,20.89,21.2,20.8,20.74,7660483.0,321607328.0
2013-11-06,21.41,21.94,21.44,21.36,4095258.0,178116832.0
2013-11-05,21.17,21.59,21.38,21.15,2627415.0,112821224.0
2013-11-04,20.81,21.56,21.34,20.81,3779332.0,161328864.0
2013-11-01,20.94,21.13,20.81,20.42,3966394.0,165580320.0
2013-10-31,21.96,22.04,21.29,21.25,3226212.0,139893904.0
2013-10-30,21.39,22.03,21.87,21.36,4547642.0,198393648.0
2013-10-29,21.97,21.97,21.29,20.22,7228699.0,306670848.0
2013-10-28,22.08,22.65,21.98,21.63,6429181.0,286805856.0
2013-10-25,21.82,22.68,21.93,21.69,5395100.0,241027632.0
2013-10-24,21.57,22.28,22.21,21.21,5686919.0,248371968.0
