date,open,high,close,low,volume,amount
2013-12-31,8.55,8.75,8.74,8.55,11374711.0,202988016.0
2013-12-30,8.65,8.69,8.61,8.56,8969803.0,158911072.0
2013-12-27,8.67,8.67,8.63,8.56,8956756.0,158805584.0
2013-12-26,8.75,8.77,8.57,8.56,9288484.0,165201664.0
2013-12-25,8.82,8.82,8.75,8.7,7968138.0,143506048.0
2013-12-24,8.86,8.89,8.78,8.69,10665779.0,193015104.0
2013-12-23,8.55,8.88,8.86,8.55,16301748.0,294492256.0
2013-12-20,8.65,8.79,8.57,8.53,11069969.0,197266096.0
2013-12-19,8.9,8.93,8.65,8.64,9859338.0,178173984.0
2013-12-18,8.82,8.89,8.87,8.79,6985737.0,127186000.0
2013-12-17,8.79,8.87,8.82,8.79,7087909.0,128970568.0
2013-12-16,8.83,8.94,8.82,8.8,9410481.0,171479664.0
2013-12-13,8.81,8.91,8.85,8.81,8223347.0,150019488.0
2013-12-12,8.88,8.92,8.9,8.83,10069812.0,184114144.0
2013-12-11,8.85,8.89,8.83,8.76,12246692.0,222453024.0
2013-12-10,8.99,8.99,8.86,8.79,30522852.0,558209984.0
2013-12-09,9.33,9.34,9.21,9.16,11878916.0,225911152.0
2013-12-06,9.25,9.35,9.3,9.22,10388344.0,198431312.0
2013-12-05,9.36,9.36,9.25,9.17,12561628.0,238993664.0
2013-12-04,9.23,9.44,9.36,9.2,15412240.0,295846400.0
2013-12-03,9.08,9.25,9.23,9.06,9252203.0,174860256.0
2013-12-02,9.32,9.32,9.11,8.98,20402096.0,384732576.0
2013-11-29,9.42,9.49,9.42,9.4,12094408.0,234936528.0
2013-11-28,9.43,9.54,9.43,9.37,14237019.0,277424032.0
2013-11-27,9.41,9.54,9.42,9.35,14298876.0,278180864.0
2013-11-26,9.29,9.39,9.37,9.22,14576239.0,278861440.0
2013-11-25,9.35,9.42,9.3,9.29,18082814.0,347899936.0
2013-11-22,9.59,9.61,9.46,9.37,13236870.0,257945296.0
2013-11-21,9.73,9.79,9.58,9.52,17025788.0,338107040.0
2013-11-20,9.83,9.85,9.69,9.6,15722085.0,313049280.0
2013-11-19,9.74,9.83,9.77,9.64,17569376.0,351836640.0
2013-11-18,9.72,9.83,9.71,9.63,27435748.0,549074176.0
2013-11-15,9.54,9.77,9.63,9.49,20505796.0,408054976.0
2013-11-14,9.41,9.64,9.6,9.38,14428463.0,283458784.0
2013-11-13,9.56,9.66,9.43,9.43,11683389.0,229012544.0
2013-11-12,9.74,9.82,9.65,9.57,21433944.0,427926912.0
2013-11-11,9.45,9.79,9.72,9.42,19321570.0,383422272.0
2013-11-08,9.3,9.46,9.41,9.22,12284788.0,236600784.0
2013-11-07,9.61,9.62,9.32,9.29,18640988.0,361265952.0
2013-11-06,9.8,9.93,9.65,9.63,18825230.0,379322080.0
2013-11-05,10.0,10.14,9.81,9.79,29227168.0,596741568.0
2013-11-04,9.71,9.88,9.8,9.49,21520506.0,430832064.0
2013-11-01,9.72,9.8,9.62,9.48,10955431.0,216988432.0
2013-10-31,9.71,9.89,9.69,9.62,18826730.0,377784608.0
2013-10-30,9.38,9.76,9.71,9.38,33362632.0,661603904.0
2013-10-29,9.57,9.72,9.26,9.14,23232654.0,448323744.0
2013-10-28,9.42,9.65,9.46,9.35,14306936.0,280603808.0
2013-10-25,9.66,9.71,9.4,9.32,20571676.0,402590272.0
2013-10-24,9.69,9.8,9.71,9.53,21312560.0,424149504.0
2013-10-23,9.96,10.04,9.76,9.71,29628072.0,598318016.0
2013-10-22,10.2,10.39,9.95,9.86,70504712.0,1458648960.0
2013-10-21,9.54,9.65,9.45,9.39,29203592.0,570553088.0
2013-10-18,9.25,9.48,9.35,9.22,20140810.0,386592000.0
2013-10-17,9.25,9.5,9.33,9.25,36476024.0,706636352.0
2013-10-16,9.37,9.38,9.15,9.09,33045188.0,626803712.0
2013-10-15,9.13,9.45,9.37,9.04,55874484.0,1070568384.0
2013-10-14,8.86,8.98,8.96,8.78,30733748.0,561460480.0
2013-10-11,8.75,8.88,8.87,8.74,26472798.0,480212352.0
2013-10-10,8.79,8.93,8.78,8.73,26327534.0,476976192.0
2013-10-09,8.74,8.82,8.81,8.67,26923220.0,485489920.0
2013-10-08,9.03,9.03,8.8,8.57,49902912.0,900236736.0
2013-09-30,9.27,9.32,9.1,9.02,24512872.0,459540960.0
2013-09-27,9.12,9.33,9.22,9.06,35116220.0,669168576.0
2013-09-26,8.94,9.27,9.12,8.91,34795656.0,653393280.0
2013-09-25,8.83,9.05,8.98,8.74,21969026.0,405339936.0
2013-09-24,8.95,8.96,8.83,8.77,19062688.0,347408480.0
